customer_id,archetype,price_tier,time_preference,day_preference,basket_size_bias,preferred_sections,preferred_categories,expected_visits,actual_visits
8728,one_timer,mid,flexible,weekend,medium,"Mexican,Italian","Main,Side",1,1
588,regular,mid,flexible,weekend,medium,"Japanese,Mexican","Dessert,Appetizer",18,17
5049,infrequent,budget,dinner,weekday,medium,"Mexican,Italian","Main,Bakery,Beverage",3,3
3298,occasional,budget,dinner,any,medium,"Steakhouse,Italian","Side,Appetizer",8,8
1568,occasional,mid,dinner,any,small,Mexican,"Appetizer,Dessert",7,7
7400,infrequent,budget,morning,weekend,medium,Cafe,"Beverage,Food",4,4
8222,one_timer,budget,dinner,any,large,Italian,"Side,Beverage",1,1
4931,infrequent,premium,flexible,weekday,medium,American,"Main,Bakery",3,3
3220,occasional,budget,dinner,weekday,small,"Japanese,American","Dessert,Side",6,6
5446,infrequent,premium,dinner,any,medium,"Japanese,Steakhouse","Bakery,Side",2,2
1815,occasional,mid,dinner,weekday,small,"Italian,Japanese","Alcohol,Beverage,Dessert",12,12
7506,infrequent,mid,dinner,any,medium,Japanese,"Beverage,Food",4,4
3827,occasional,premium,dinner,weekend,medium,American,"Food,Bakery",10,10
8557,one_timer,budget,flexible,any,large,"Mexican,American","Alcohol,Bakery,Main",1,1
419,regular,mid,dinner,weekday,large,American,"Bakery,Side,Beverage",16,16
7381,infrequent,premium,dinner,any,small,Japanese,"Food,Side,Appetizer",3,3
9687,one_timer,budget,flexible,weekday,small,"Japanese,Cafe","Alcohol,Main,Bakery",1,1
1943,occasional,premium,morning,any,medium,Cafe,"Side,Alcohol",5,5
7560,infrequent,mid,dinner,any,medium,Steakhouse,"Alcohol,Food",4,4
8481,one_timer,mid,lunch,any,small,"Healthy_Vegan,American","Appetizer,Main,Beverage",1,1
3214,occasional,premium,dinner,weekday,medium,Japanese,"Dessert,Alcohol",10,10
1619,occasional,budget,dinner,weekday,medium,Mexican,"Alcohol,Appetizer",11,11
1219,regular,budget,dinner,weekend,medium,American,"Side,Appetizer",15,14
2863,occasional,budget,lunch,any,medium,"American,Healthy_Vegan","Appetizer,Beverage",11,11
1343,regular,budget,dinner,any,medium,Mexican,"Appetizer,Bakery",28,21
7339,infrequent,budget,flexible,weekday,medium,"Italian,Cafe","Bakery,Food",3,3
192,regular,mid,dinner,weekend,small,"Mexican,Japanese","Dessert,Food,Side",17,17
2774,occasional,budget,dinner,any,small,Japanese,"Alcohol,Beverage",8,8
4453,occasional,budget,flexible,any,medium,Cafe,"Beverage,Alcohol,Dessert",12,12
6847,infrequent,budget,flexible,any,medium,"Japanese,Mexican","Main,Food,Bakery",2,2
2791,occasional,mid,dinner,weekday,small,"Mexican,Steakhouse","Appetizer,Alcohol",7,7
9664,one_timer,mid,flexible,any,medium,"Cafe,Mexican","Side,Beverage",1,1
6729,infrequent,premium,dinner,any,medium,"Steakhouse,Japanese","Dessert,Side",3,3
975,regular,budget,morning,any,medium,Cafe,"Dessert,Bakery",20,18
5382,infrequent,premium,dinner,any,medium,American,"Beverage,Side,Bakery",2,2
9856,one_timer,mid,dinner,weekend,medium,"Mexican,Japanese","Dessert,Appetizer",1,1
4035,occasional,budget,dinner,weekday,medium,"Mexican,Steakhouse","Side,Beverage,Appetizer",6,6
3144,occasional,budget,lunch,any,small,"Healthy_Vegan,American","Bakery,Dessert,Alcohol",7,7
6955,infrequent,mid,flexible,any,medium,Italian,"Food,Main,Side",2,2
410,regular,mid,lunch,weekend,medium,Healthy_Vegan,"Side,Dessert,Alcohol",26,5
9955,one_timer,budget,dinner,weekend,large,"Japanese,Italian","Alcohol,Dessert",1,1
9786,one_timer,budget,dinner,any,medium,Italian,"Dessert,Alcohol",1,1
9328,one_timer,mid,dinner,weekend,large,"Mexican,Japanese","Food,Bakery",1,1
678,regular,budget,lunch,any,large,Healthy_Vegan,"Appetizer,Side,Food",27,16
4325,occasional,mid,dinner,any,large,Steakhouse,"Bakery,Alcohol",7,7
985,regular,premium,morning,any,large,Cafe,"Dessert,Bakery",19,9
4306,occasional,mid,dinner,weekday,medium,American,"Food,Main",11,11
9896,one_timer,mid,morning,any,small,Cafe,"Main,Side",1,1
2544,occasional,budget,flexible,weekday,small,Italian,"Beverage,Alcohol,Main",6,6
2014,occasional,premium,dinner,weekend,large,"American,Mexican","Appetizer,Dessert",12,12
7022,infrequent,budget,lunch,any,large,Healthy_Vegan,"Side,Bakery",2,2
9589,one_timer,mid,dinner,weekday,medium,Mexican,"Beverage,Appetizer,Bakery",1,1
6028,infrequent,mid,dinner,any,large,Italian,"Dessert,Appetizer,Beverage",4,4
7646,infrequent,mid,dinner,weekend,medium,American,"Bakery,Alcohol,Main",4,4
3866,occasional,mid,dinner,any,small,American,"Beverage,Bakery,Side",10,10
1448,regular,mid,flexible,weekday,medium,Cafe,"Bakery,Beverage,Dessert",16,10
4252,occasional,premium,dinner,weekend,medium,Steakhouse,"Appetizer,Main",11,9
1549,occasional,budget,dinner,weekday,large,Steakhouse,"Main,Appetizer",7,7
3619,occasional,mid,morning,weekday,small,Cafe,"Bakery,Food",10,9
177,regular,budget,flexible,any,medium,Steakhouse,"Food,Bakery,Main",16,11
8265,one_timer,mid,dinner,weekday,large,"Italian,American","Main,Bakery,Beverage",1,1
7012,infrequent,premium,dinner,weekday,medium,"Mexican,Steakhouse","Beverage,Dessert,Bakery",4,4
1782,occasional,budget,dinner,weekday,small,American,"Alcohol,Dessert,Appetizer",6,6
1841,occasional,budget,flexible,any,medium,Steakhouse,"Side,Food",12,8
9284,one_timer,budget,dinner,any,medium,Steakhouse,"Main,Side",1,1
6457,infrequent,budget,flexible,any,medium,"American,Healthy_Vegan","Alcohol,Food,Bakery",2,2
558,regular,mid,dinner,any,medium,Mexican,"Bakery,Side",22,22
227,regular,mid,dinner,weekday,medium,Japanese,"Main,Alcohol",25,19
6333,infrequent,premium,flexible,weekend,medium,Japanese,"Dessert,Alcohol,Side",2,2
3104,occasional,mid,lunch,weekend,medium,Healthy_Vegan,"Dessert,Main",5,5
8860,one_timer,premium,lunch,any,medium,"Healthy_Vegan,American","Main,Beverage,Side",1,1
9395,one_timer,mid,dinner,weekday,small,American,"Appetizer,Side,Alcohol",1,1
7061,infrequent,budget,dinner,weekend,medium,"American,Mexican","Dessert,Bakery",2,2
677,regular,mid,dinner,weekday,medium,American,"Bakery,Food,Beverage",23,23
1291,regular,mid,flexible,weekend,medium,Italian,"Main,Appetizer,Alcohol",23,19
6766,infrequent,budget,morning,weekend,medium,Cafe,"Food,Bakery",4,4
5881,infrequent,budget,morning,any,medium,Cafe,"Bakery,Side",2,2
3896,occasional,budget,lunch,any,large,American,"Dessert,Main",11,11
6949,infrequent,budget,dinner,weekday,medium,"American,Mexican","Main,Food",3,3
3130,occasional,budget,morning,any,small,Cafe,"Bakery,Beverage",11,8
7918,infrequent,mid,dinner,weekday,small,Japanese,"Beverage,Dessert",3,3
5969,infrequent,budget,dinner,weekend,small,"American,Japanese","Dessert,Side",3,3
1157,regular,mid,lunch,weekend,medium,Healthy_Vegan,"Side,Beverage,Dessert",16,10
6521,infrequent,mid,morning,weekday,large,Cafe,"Alcohol,Bakery",3,3
9812,one_timer,mid,dinner,weekday,small,American,"Food,Bakery",1,1
5052,infrequent,budget,dinner,any,large,"Italian,Steakhouse","Main,Alcohol",2,2
9085,one_timer,mid,flexible,any,small,"American,Cafe","Dessert,Main,Food",1,1
6226,infrequent,premium,lunch,any,small,"American,Healthy_Vegan","Food,Alcohol",3,3
1111,regular,budget,dinner,any,medium,"Japanese,Italian","Beverage,Dessert",25,25
4349,occasional,mid,flexible,weekend,small,Italian,"Bakery,Appetizer",11,9
826,regular,mid,lunch,any,medium,Healthy_Vegan,"Alcohol,Bakery",25,10
8116,one_timer,budget,dinner,any,medium,Italian,"Beverage,Main,Alcohol",1,1
2836,occasional,premium,dinner,any,medium,Japanese,"Side,Main",6,6
7806,infrequent,premium,dinner,weekend,small,Japanese,"Side,Main",3,3
8183,one_timer,budget,morning,any,medium,Cafe,"Main,Side,Beverage",1,1
8523,one_timer,mid,dinner,any,medium,American,"Bakery,Dessert",1,1
3735,occasional,budget,dinner,weekend,medium,Steakhouse,"Alcohol,Dessert",5,5
3579,occasional,mid,dinner,weekday,medium,Mexican,"Main,Alcohol",9,9
1355,regular,mid,dinner,any,small,Japanese,"Bakery,Food",19,19
1984,occasional,mid,dinner,weekday,large,Steakhouse,"Dessert,Food,Appetizer",9,9
5758,infrequent,mid,lunch,weekday,medium,"Healthy_Vegan,American","Alcohol,Food",3,3
9969,one_timer,budget,morning,any,small,Cafe,"Appetizer,Dessert",1,1
1854,occasional,mid,dinner,any,small,Steakhouse,"Side,Dessert",12,11
8978,one_timer,mid,morning,any,large,Cafe,"Bakery,Side",1,1
437,regular,budget,dinner,weekday,small,"Mexican,American","Main,Food",23,23
6543,infrequent,mid,dinner,any,small,Italian,"Dessert,Alcohol",4,4
8615,one_timer,budget,dinner,weekend,small,Italian,"Side,Dessert",1,1
8262,one_timer,budget,flexible,any,medium,Mexican,"Bakery,Food,Dessert",1,1
9186,one_timer,mid,lunch,weekend,large,American,"Dessert,Beverage",1,1
7048,infrequent,mid,lunch,weekend,medium,"Healthy_Vegan,American","Beverage,Side",4,4
7910,infrequent,mid,morning,any,medium,Cafe,"Side,Main,Beverage",3,3
1961,occasional,budget,dinner,any,small,"Japanese,Mexican","Main,Side",6,6
2266,occasional,premium,morning,weekday,medium,Cafe,"Beverage,Bakery",6,6
6442,infrequent,budget,dinner,weekday,small,Mexican,"Dessert,Food",2,2
4594,infrequent,premium,flexible,any,small,Cafe,"Bakery,Side,Food",2,2
6712,infrequent,mid,lunch,weekend,large,American,"Alcohol,Appetizer,Food",4,4
337,regular,premium,morning,any,medium,Cafe,"Appetizer,Food",25,17
6392,infrequent,budget,dinner,weekday,small,Mexican,"Appetizer,Dessert,Beverage",2,2
3377,occasional,premium,flexible,any,large,Italian,"Bakery,Beverage",9,6
5871,infrequent,premium,morning,weekday,small,Cafe,"Main,Appetizer,Dessert",3,3
5615,infrequent,mid,dinner,weekend,small,Japanese,"Alcohol,Main,Dessert",4,4
7789,infrequent,mid,dinner,weekday,medium,"Mexican,Japanese","Appetizer,Main,Bakery",3,3
6516,infrequent,budget,dinner,weekday,large,Italian,"Appetizer,Main,Dessert",4,4
2646,occasional,mid,dinner,weekend,large,"Steakhouse,American","Main,Dessert",6,6
6359,infrequent,mid,flexible,weekend,medium,Cafe,"Main,Dessert",4,4
6476,infrequent,budget,flexible,any,medium,Italian,"Alcohol,Bakery",4,4
5956,infrequent,premium,dinner,any,large,Japanese,"Appetizer,Alcohol",2,2
1043,regular,mid,dinner,weekend,large,"Steakhouse,Japanese","Food,Beverage,Alcohol",23,19
3408,occasional,budget,flexible,any,medium,Japanese,"Beverage,Bakery",5,5
3028,occasional,mid,flexible,weekend,medium,Cafe,"Beverage,Main",8,5
1717,occasional,mid,morning,weekday,small,Cafe,"Main,Beverage",12,12
90,regular,mid,flexible,any,small,Italian,"Appetizer,Alcohol,Beverage",24,16
3269,occasional,premium,dinner,weekend,medium,"Japanese,American","Main,Beverage",5,5
7859,infrequent,budget,lunch,any,small,Healthy_Vegan,"Main,Appetizer,Alcohol",2,2
8787,one_timer,mid,flexible,weekday,medium,Japanese,"Main,Bakery",1,1
4809,infrequent,mid,morning,weekday,small,Cafe,"Bakery,Side,Alcohol",2,2
6960,infrequent,mid,dinner,weekend,medium,"Steakhouse,Japanese","Bakery,Beverage,Dessert",4,4
2921,occasional,mid,lunch,weekday,large,"Healthy_Vegan,American","Dessert,Main",12,12
6607,infrequent,premium,dinner,any,medium,"American,Japanese","Alcohol,Dessert",2,2
9263,one_timer,mid,dinner,any,large,"Italian,American","Bakery,Dessert",1,1
7090,infrequent,budget,flexible,any,small,"Steakhouse,Healthy_Vegan","Alcohol,Dessert",3,3
4988,infrequent,mid,dinner,weekday,medium,Japanese,"Beverage,Bakery",4,4
5697,infrequent,mid,lunch,weekday,small,"American,Healthy_Vegan","Bakery,Beverage,Main",4,4
4697,infrequent,premium,morning,weekday,large,Cafe,"Main,Appetizer,Bakery",3,3
7475,infrequent,budget,flexible,weekday,medium,Japanese,"Food,Alcohol",2,2
1216,regular,budget,dinner,weekday,small,Mexican,"Alcohol,Main,Appetizer",24,22
871,regular,budget,dinner,weekend,medium,"Mexican,Italian","Beverage,Food",18,18
8261,one_timer,mid,lunch,any,medium,Healthy_Vegan,"Main,Beverage",1,1
2866,occasional,premium,dinner,weekday,large,Steakhouse,"Food,Side",10,10
8958,one_timer,mid,morning,weekday,small,Cafe,"Appetizer,Main",1,1
4402,occasional,budget,flexible,weekday,small,Japanese,"Main,Alcohol",6,6
516,regular,mid,dinner,any,large,Mexican,"Alcohol,Appetizer,Main",24,20
1168,regular,mid,dinner,any,medium,Italian,"Alcohol,Appetizer",24,19
5166,infrequent,mid,lunch,weekend,medium,American,"Bakery,Appetizer",2,1
3037,occasional,mid,dinner,any,medium,"Steakhouse,American","Side,Dessert",5,5
6470,infrequent,mid,morning,weekend,small,Cafe,"Food,Alcohol,Main",2,2
377,regular,budget,dinner,weekday,large,Mexican,"Alcohol,Appetizer",25,21
6486,infrequent,mid,dinner,any,medium,Mexican,"Dessert,Bakery",2,2
4300,occasional,mid,morning,any,medium,Cafe,"Food,Main,Bakery",6,6
6515,infrequent,premium,lunch,any,medium,American,"Main,Beverage",3,3
5078,infrequent,mid,dinner,weekday,medium,Japanese,"Beverage,Main,Appetizer",4,4
2047,occasional,budget,dinner,any,small,Steakhouse,"Main,Dessert,Side",10,10
5140,infrequent,mid,dinner,any,small,Steakhouse,"Side,Alcohol,Appetizer",4,4
7567,infrequent,mid,dinner,weekend,medium,Mexican,"Food,Alcohol,Dessert",2,2
8212,one_timer,mid,dinner,any,large,American,"Beverage,Alcohol",1,1
6876,infrequent,budget,flexible,any,large,Healthy_Vegan,"Beverage,Alcohol",4,3
7351,infrequent,budget,dinner,any,medium,"American,Italian","Main,Side",2,2
6413,infrequent,budget,morning,any,large,Cafe,"Food,Alcohol,Appetizer",3,3
1671,occasional,mid,dinner,weekday,large,Mexican,"Beverage,Dessert",8,8
3406,occasional,premium,dinner,weekday,small,Japanese,"Beverage,Food",5,5
7676,infrequent,mid,morning,weekend,small,Cafe,"Food,Dessert,Appetizer",3,3
3517,occasional,mid,dinner,weekday,small,American,"Food,Beverage,Side",12,12
4184,occasional,budget,lunch,weekday,large,"American,Healthy_Vegan","Bakery,Appetizer,Dessert",6,6
5437,infrequent,mid,lunch,weekend,small,Healthy_Vegan,"Bakery,Appetizer",3,3
2685,occasional,premium,flexible,weekday,medium,"Japanese,Steakhouse","Appetizer,Bakery",6,6
155,regular,mid,lunch,any,small,Healthy_Vegan,"Bakery,Main",16,8
9056,one_timer,budget,dinner,weekend,medium,Steakhouse,"Dessert,Side,Appetizer",1,1
740,regular,mid,flexible,weekday,medium,American,"Main,Beverage",18,18
3249,occasional,mid,dinner,weekday,large,"Japanese,Steakhouse","Alcohol,Main",11,11
3922,occasional,premium,dinner,weekday,small,Japanese,"Side,Bakery",11,11
9267,one_timer,premium,dinner,any,small,Mexican,"Appetizer,Alcohol,Beverage",1,1
6494,infrequent,mid,morning,weekday,medium,Cafe,"Bakery,Dessert,Beverage",2,2
6711,infrequent,premium,dinner,any,medium,American,"Side,Food",2,2
5628,infrequent,premium,dinner,any,medium,Mexican,"Dessert,Appetizer",4,4
9458,one_timer,mid,morning,any,small,Cafe,"Dessert,Main,Alcohol",1,1
5194,infrequent,mid,lunch,any,large,American,"Alcohol,Food",3,3
6851,infrequent,premium,morning,weekday,medium,Cafe,"Dessert,Alcohol",2,2
5662,infrequent,budget,dinner,weekday,large,"Italian,Japanese","Food,Side",4,4
6753,infrequent,premium,dinner,any,large,Japanese,"Dessert,Food",2,2
4002,occasional,mid,dinner,weekday,small,Mexican,"Food,Alcohol",11,11
1515,occasional,mid,morning,weekend,small,Cafe,"Food,Beverage",10,10
8591,one_timer,mid,lunch,any,medium,"Healthy_Vegan,American","Bakery,Beverage,Dessert",1,1
4536,infrequent,mid,flexible,any,small,"Japanese,Steakhouse","Beverage,Food",2,2
9215,one_timer,premium,dinner,any,medium,Japanese,"Alcohol,Beverage,Main",1,1
5906,infrequent,mid,morning,any,large,Cafe,"Food,Side,Bakery",2,2
9885,one_timer,mid,morning,any,large,Cafe,"Side,Food,Bakery",1,1
743,regular,budget,flexible,weekend,medium,"Healthy_Vegan,Japanese","Beverage,Bakery,Main",15,10
653,regular,mid,lunch,any,medium,"Healthy_Vegan,American","Dessert,Bakery,Beverage",20,18
3300,occasional,budget,dinner,any,large,American,"Dessert,Appetizer",5,5
5190,infrequent,mid,lunch,weekend,small,"American,Healthy_Vegan","Bakery,Side",2,2
450,regular,mid,morning,weekend,small,Cafe,"Alcohol,Appetizer,Side",23,13
9926,one_timer,mid,dinner,weekend,medium,"Italian,Steakhouse","Main,Side,Food",1,1
9027,one_timer,mid,lunch,any,small,American,"Bakery,Side,Alcohol",1,1
1390,regular,budget,lunch,any,large,"American,Healthy_Vegan","Main,Appetizer",23,23
4685,infrequent,premium,dinner,weekend,small,Italian,"Dessert,Food",2,2
8562,one_timer,premium,lunch,weekday,small,Healthy_Vegan,"Dessert,Side",1,1
6676,infrequent,mid,lunch,weekend,medium,"Healthy_Vegan,American","Beverage,Side,Food",3,3
3005,occasional,premium,dinner,weekday,medium,Steakhouse,"Side,Main,Beverage",11,11
5412,infrequent,mid,flexible,any,medium,"Steakhouse,American","Alcohol,Beverage,Food",2,2
6467,infrequent,mid,dinner,any,large,Mexican,"Alcohol,Main,Bakery",2,2
8387,one_timer,budget,dinner,weekday,small,"Mexican,American","Bakery,Main,Food",1,1
3231,occasional,mid,lunch,any,medium,Healthy_Vegan,"Alcohol,Food",9,7
4563,infrequent,premium,dinner,weekend,medium,Italian,"Alcohol,Beverage",3,3
703,regular,budget,morning,any,medium,Cafe,"Bakery,Side",24,17
547,regular,premium,dinner,weekday,large,American,"Dessert,Alcohol",25,24
8605,one_timer,budget,lunch,any,large,"American,Healthy_Vegan","Alcohol,Appetizer,Food",1,1
58,regular,mid,lunch,weekday,medium,American,"Appetizer,Alcohol",19,18
4461,occasional,mid,lunch,any,medium,American,"Dessert,Bakery,Alcohol",6,6
6068,infrequent,mid,dinner,any,large,Japanese,"Beverage,Dessert",4,4
9417,one_timer,mid,flexible,any,large,Mexican,"Main,Bakery,Dessert",1,1
6481,infrequent,mid,dinner,weekend,small,American,"Appetizer,Main,Bakery",2,2
3112,occasional,budget,morning,any,medium,Cafe,"Food,Dessert,Appetizer",11,8
7210,infrequent,budget,lunch,any,large,"Healthy_Vegan,American","Appetizer,Dessert,Main",4,4
6483,infrequent,budget,dinner,any,medium,Steakhouse,"Side,Dessert",2,2
1952,occasional,mid,dinner,weekend,small,"Japanese,Mexican","Appetizer,Side",6,6
1317,regular,premium,dinner,any,small,"Japanese,Italian","Alcohol,Beverage,Appetizer",21,21
1592,occasional,mid,dinner,any,small,American,"Side,Bakery,Dessert",10,10
2877,occasional,premium,dinner,weekday,medium,"Japanese,Italian","Alcohol,Side",7,7
5297,infrequent,mid,morning,any,medium,Cafe,"Appetizer,Side",2,2
2711,occasional,budget,morning,weekend,large,Cafe,"Main,Dessert",12,8
9294,one_timer,budget,dinner,any,small,Mexican,"Dessert,Beverage,Main",1,1
4737,infrequent,premium,morning,any,small,Cafe,"Main,Bakery",4,4
5221,infrequent,budget,dinner,any,medium,American,"Alcohol,Side,Food",3,3
2941,occasional,premium,dinner,weekday,medium,Steakhouse,"Bakery,Main",8,8
7433,infrequent,mid,dinner,weekend,medium,Mexican,"Bakery,Beverage",3,3
3086,occasional,premium,dinner,any,small,"Italian,American","Side,Bakery",8,8
4259,occasional,budget,morning,any,medium,Cafe,"Appetizer,Beverage",12,12
5149,infrequent,mid,dinner,weekend,small,Mexican,"Main,Beverage",4,4
8077,one_timer,budget,dinner,weekend,medium,"Steakhouse,Mexican","Main,Bakery",1,1
7236,infrequent,premium,lunch,weekend,small,"American,Healthy_Vegan","Beverage,Appetizer",3,3
5205,infrequent,premium,dinner,weekend,medium,Japanese,"Bakery,Side,Beverage",2,2
6101,infrequent,mid,dinner,weekday,medium,Japanese,"Main,Dessert",2,2
9972,one_timer,mid,morning,any,medium,Cafe,"Dessert,Appetizer,Alcohol",1,1
9333,one_timer,mid,morning,any,medium,Cafe,"Bakery,Dessert",1,1
8406,one_timer,premium,morning,any,medium,Cafe,"Bakery,Food",1,1
4257,occasional,budget,dinner,weekend,medium,"Mexican,American","Bakery,Dessert",6,6
4036,occasional,budget,flexible,weekend,medium,Italian,"Beverage,Appetizer",11,5
8214,one_timer,mid,dinner,weekend,medium,American,"Beverage,Main",1,1
2124,occasional,budget,dinner,weekend,large,"American,Steakhouse","Alcohol,Bakery",9,9
960,regular,budget,morning,any,medium,Cafe,"Bakery,Beverage",19,15
9901,one_timer,budget,morning,any,medium,Cafe,"Food,Bakery,Beverage",1,1
2781,occasional,mid,lunch,weekday,small,Healthy_Vegan,"Side,Beverage,Appetizer",9,9
681,regular,mid,morning,weekend,medium,Cafe,"Appetizer,Main",17,14
2563,occasional,mid,flexible,any,medium,"Steakhouse,American","Alcohol,Food,Beverage",9,9
369,regular,budget,morning,any,medium,Cafe,"Main,Dessert",23,16
4730,infrequent,mid,dinner,weekday,large,American,"Alcohol,Food",4,4
1862,occasional,premium,dinner,weekday,medium,American,"Alcohol,Appetizer,Bakery",12,12
